campaign,campaign_id,shop,category,cat_src,name,price,rate,aff,product_id,image,start,end,live
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,ファッション・アパレル,kw,2枚セット オーガニックコットン パターンメッシュ スタイ 女の子 男の子 日本製 リブ つけ襟 360度 360°フリル 赤ちゃん よだれかけ よだれカバー ブランド おしゃれ かわいい お宮参り ベビー 新生児 出産準備 出産祝い ビブ ギフト セット くるくる よだれが多い 子 リブ,"1,701円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1bLiy6w,1735749519474460574,product-images/1735749519474460574.jpeg,2026-04-09,2027-04-01,
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,ファッション・アパレル,kw,日本製 春でも履ける 薄手 ギンガムチェックパンツ レギンス ベビー キッズ 綿 春夏 ストレッチ レギパン シンプル 長ズボン 赤ちゃん 保育園 幼稚園 入園 ベビー服 こども服 女の子 男の子 ゆったり おすすめ 履きやすい,"2,010円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1pCUTX8,1735753061425776542,product-images/1735753061425776542.jpeg,2026-04-09,2027-04-01,
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,ファッション・アパレル,kw,夏でも履ける 薄手の デニム 9分丈 パンツ レギンス ベビー キッズ綿 80 90 100 110 日本製 秋冬 冬用 ストレッチパンツ レギパン スパッツ シンプル 長ズボン キッズ 赤ちゃん 保育園 幼稚園 入園 服 女の子 男の子 ゆったり おすすめ 履きやすい,"1,584円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1bM00Ck,1735753201647126430,product-images/1735753201647126430.jpeg,2026-04-09,2027-04-01,
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,ファッション・アパレル,kw,tubutubu天竺ネップカーディガン ベビー 男の子 女の子 ベビー服 キッズ 赤ちゃん こども 子供 日本製 春 夏 春夏用 綿 薄手 おしゃれ かわいい 新生児 結婚式,"2,898円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1pCldmy,1735753692724037534,product-images/1735753692724037534.jpeg,2026-04-09,2027-04-01,
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,キッズ・ベビー,kw,日本製 春夏 アラン柄 ロンパース ベビー服 長袖 60 70 80 90 肌着 保育園着 幼稚園 入園 通園 子供服 女の子 かわいい 男の子 赤ちゃん おしゃれ シンプル 新生児 足なし 綿 出産準備 出産祝い,"2,898円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1bMGpLO,1735769763772139422,product-images/1735769763772139422.jpeg,2026-04-09,2027-04-01,
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,ファッション・アパレル,kw,ペチパンツ 5分丈 綿100% 日本製 涼しい ピマコットン ペチコートパンツ インナーパンツ 透け防止 透けない 薄手 静電気防止 汗対策 汗取り べたつき防止 大きいサイズ ショート マタニティ ひざ丈 春夏 夏用,"1,782円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1pGLOAO,1735770294597355422,product-images/1735770294597355422.jpeg,2026-04-09,2027-04-01,
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,ファッション・アパレル,kw,【1～2足セット】リネンコットンレッグウォーマー 春夏 春用　夏用 オールシーズン リネン 亜麻 コットン 綿 レッグウォーマー ロング レディース メンズ アームカバー 睡眠 薄手 締め付けない 日本製 ゆったり,"1,260円-1,476円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1bMXx3U,1735874525662644126,product-images/1735874525662644126.jpeg,2026-04-09,2027-04-01,
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,ファッション・アパレル,kw,『素肌になじむ』持続冷感メッシュアームカバー 肌色 黒 ロング UVカット ゆったり 指先まで レディース メンズ さらさら 涼しい 日焼け対策 接触冷感 手の甲 日本製 濡らす,"1,638円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1pGcFti,1735910378376562590,product-images/1735910378376562590.jpeg,2026-04-09,2027-04-01,
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,ファッション・アパレル,kw,【日本製×肌着屋】 tubutubuネップ スリーパー 春 夏 春夏用 ベビー キッズ 薄手 綿 寝るとき キルト ガーゼ コットン 二重 0歳 1歳 2歳 3歳 赤ちゃん 新生児 おしゃれ 韓国風 子供 子ども 出産祝い 男の子 女の子 前開き 60 70 80 90 100 パジャマ ギフト ベビー服 子供服,"2,619円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1bUnZYE,1735993543546800030,product-images/1735993543546800030.jpeg,2026-04-09,2027-04-01,
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,ファッション・アパレル,kw,kaihou(カイホウ) オーガニックコットン 吸水 ショーツ 生理用 サニタリーショーツ 尿もれ 生理用ショーツ おりもの 可愛い かわいい 綿 締め付けない 深履き アトピー 敏感肌 大きいサイズ,"1,179円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1pGtTVj,1735993625525323678,product-images/1735993625525323678.jpeg,2026-04-09,2027-04-01,
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,ファッション・アパレル,kw,オーガニックコットン アームカバー UV レディース 日焼け対策 綿 おしゃれ 可愛い ロング uvケア 夏用 手袋 uvカット,"1,638円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1bV4OYK,1735688075115071390,product-images/1735688075115071390.jpeg,2026-04-09,2027-04-01,
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,ファッション・アパレル,kw,ボタニカルダイ オーガニックコットン 靴下 レディース 2足 セット 日本製 綿 100 口ゴム ゆったり ゆるい ルームソックス,"1,809円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1pHATJ8,1735690446536411038,product-images/1735690446536411038.jpeg,2026-04-09,2027-04-01,
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,ファッション・アパレル,kw,リボン柄がキュート スタイ つけ襟 360度 360°フリル 赤ちゃん 男の子 女の子 パイルコットン よだれかけ よだれカバー ブランド 吸水力 サイズ調整 おしゃれ かわいい タオル地 お宮参り ベビー 新生児 出産準備 出産祝い ビブ ギフト くるくる よだれが多い子,"1,341円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1bVLbcU,1735707443920340894,product-images/1735707443920340894.jpeg,2026-04-09,2027-04-01,
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,キッズ・ベビー,kw,リボン柄 半袖 ロンパース 日本製 パイル 春 夏 春夏用 夏服 薄手 60 70 80 90 肌着 保育園着 幼稚園 入園 通園 子供服 女の子 男の子 ベビー服 赤ちゃん おしゃれ シンプル 新生児 白 足なし 無地 出産準備 出産祝い,"2,790円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1pMOL9x,1735707741190522782,product-images/1735707741190522782.jpeg,2026-04-09,2027-04-01,
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,ファッション・アパレル,kw,uvカット率99.9％ 冷感 アームカバー レディース　可愛い メンズ uv対策 紫外線対策 接触冷感 uvケア ロング 日焼け対策 腕カバー uvカット 涼しい 日焼け運転 日焼け防止 夏用 日除け ひんやり アウトドア 日本製 遮光 おしゃれ,"1,314円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1bfWHM9,1735321164739544990,product-images/1735321164739544990.jpeg,2026-04-09,2027-04-01,
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,ファッション・アパレル,kw,1～2足組 かかと付き レッグウォーマー【日本製】  リネンコットン 綿麻 足首ウォーマー  春夏 夏用 ショート薄手 レディース メンズ おしゃれ かわいい 締め付けない 妊婦 寝る時 睡眠 足 冷え,"1,260円-1,476円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1pUMir8,1735375028396394398,product-images/1735375028396394398.jpeg,2026-04-09,2027-04-01,
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,ファッション・アパレル,kw,【2枚セット】もっちり オーガニックコットン ヘアバンド  レディース ターバン 幅広 日本製 ヘアターバン かわいい おしゃれ ヘッドバンド ヘアアクセ 洗顔 お風呂上がり 汗止め 吸水 メンズ 白髪隠し スキンケア 綿 柔らか,"1,640円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1bfnKFX,1735120395800250270,product-images/1735120395800250270.jpeg,2026-04-09,2027-04-01,
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,ファッション・アパレル,kw,【日本製】SOWAN もっちりシルク 腹巻パンツ 腹巻きパンツ はらまきパンツ レディース メンズ 妊婦 マタニティ ルームウェア 締め付けない リラックス 暖かい あったか 温活 生理 敏感肌 肌に優しい 妊活 妊娠 中 薄手 薄い おしゃれ かわいい 綿 絹 コットン 春夏用,"1,809円-1,962円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1pUdlR7,1735120600847124382,product-images/1735120600847124382.jpeg,2026-04-09,2027-04-01,
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,ファッション・アパレル,kw,【日本製】SOWAN もっちりオーガニックコットン5分丈 腹巻パンツ 腹巻きパンツ はらまきパンツ レディース メンズ 妊婦 マタニティ ルームウェア 締め付けない リラックス 暖かい あったか 温活 生理 敏感肌 妊活 妊娠中 薄手 薄い おしゃれ かわいい 綿 コットン 春夏用,"1,440円-1,584円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1bgcZqh,1735140394847012766,product-images/1735140394847012766.jpeg,2026-04-09,2027-04-01,
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,ファッション・アパレル,kw,【アウトレット2枚セット】 もっちり ベビー レギンス シルク オーガニックコットン ステテコ パジャマ 腹巻パンツ 腹巻き 70 80 90 秋冬 冬用 オールシーズン オールシーズン 服 女の子 男の子 キッズ 赤ちゃん 日本製 履きやすい ゆったり シンプル,"1,962円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1pUuzdu,1735525137807476638,product-images/1735525137807476638.jpeg,2026-04-09,2027-04-01,
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,ファッション・アパレル,kw,薄手シルク腹巻 【1～2枚セット】SOWAN 日本製 はらまき レディース メンズ 妊婦 マタニティ ルームウェア 締め付けない ネックウォーマー ナイトキャップ リラックス 暖かい あったか 温活 生理 敏感肌 肌に優しい 妊活 妊娠 中 薄手 薄い おしゃれ かわいい 絹,"1,476円-2,565円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1bgtZYo,1735573857887750046,product-images/1735573857887750046.jpeg,2026-04-09,2027-04-01,
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,ファッション・アパレル,kw,【2枚セット】もっちりシルク ヘアバンド レディース かわいい おしゃれ ターバン 幅広 ヘッドバンド ヘアアクセ 洗顔 お風呂上がり 汗止め 吸水 メンズ 白髪隠し スキンケア 綿 柔らか,"1,634円-1,962円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1pVBsUG,1735463978844129182,product-images/1735463978844129182.jpeg,2026-04-09,2027-04-01,
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,ファッション・アパレル,kw,kaihou(カイホウ) オーガニックコットン 腹巻ショーツ 丈長 締め付けない 下着 パンツ 綿100% レディース 女性 日本製 深履き アトピー 敏感肌 妊活 大きいサイズ かわいい お腹すっぽり 2l お尻すっぽり 股上深め,"1,962円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1bhAcsp,1735525150568581022,product-images/1735525150568581022.jpeg,2026-04-09,2027-04-01,
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,ファッション・アパレル,kw,【2枚セット】ふわふわ吸水 パイル ヘアバンド 洗顔 お風呂上り コットン100% 綿 シンプル かわいい ヘアターバン ヘアタオル ヘアタオルキャップ ヘアキャップ タオル 日本製 レディース メンズ 汗止め スポーツ プール ベビー キッズ 赤ちゃん 子供 親子 タオル,"1,962円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1pVT46l,1735573662732486558,product-images/1735573662732486558.jpeg,2026-04-09,2027-04-01,
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,ファッション・アパレル,kw,日本製 春夏 夏用 つけ襟 ロンパース フリルカラー コットン 襟 付き 長袖 春服 薄手 60 70 80 90 肌着 保育園着 幼稚園 入園 通園 子供服 女の子 かわいい 男の子 ベビー服 赤ちゃん おしゃれ シンプル 新生児 足なし 綿100% 出産準備 出産祝い,"2,133円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1bkC8vu,1735140380423915422,product-images/1735140380423915422.jpeg,2026-04-09,2027-04-01,
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,キッズ・ベビー,id,【2タイプ選べる】ナイトキャップ シルク 日本製 レディース ロングヘア ショートヘア 子供 寝癖 毛先 かわいい 跡つかない おしゃれ 筒形 外れにくい 綿 保湿 睡眠 就寝,"2,178円-2,727円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1pVk8yL,1735246331347896222,product-images/1735246331347896222.jpeg,2026-04-09,2027-04-01,⚪︎
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,キッズ・ベビー,id,【日本製】くすみカラー オーガニックコットン ベビー レギンス 70 80 90 100 110 120 春夏 秋冬 長ズボン 保育園着 幼稚園 入園 通園 ズボン 子供服 女の子 男の子 キッズ 赤ちゃん 履きやすい ゆったり おすすめ ストレッチパンツ レギパン スパッツ シンプル ベビー服,"1,476円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1pWZ5iY,1731907666279761822,product-images/1731907666279761822.jpeg,2026-04-09,2027-04-01,⚪︎
SOWAN x Entercommerce,7626657769202960146,SOWAN（ソワン）,キッズ・ベビー,id,【2枚セット】くすみカラー オーガニックコットン キッズ 1分丈 スパッツ パンツ  保育園着 かわいい ボクサーパンツ キッズ 男の子 女の子 男女兼用 ショートパンツ ボクサーパンツ インナーパンツ アンダーウェア 幼稚園 深履き 綿100 子供 入園準備,"1,476円",15.0,https://affiliate.tiktok.com/api/v1/share/ALL8a1q3YzAF,1731957263657633694,product-images/1731957263657633694.jpeg,2026-04-09,2027-04-01,⚪︎
